           Num   Time(s)  PosAbs(mm)  Pos(mm)  Pos(%)  Load(kN)
9085    9051.0   560.865     10.4139  10.6111     0.0   31.7707
9095    9061.0   561.265     10.4130  10.6102     0.0   31.7487
9105    9071.0   561.665     10.4130  10.6102     0.0   31.7562
9115    9081.0   562.065     10.4133  10.6105     0.0   31.7557
9125    9091.0   562.465     10.4139  10.6111     0.0   31.7331
9135    9101.0   562.865     10.4136  10.6109     0.0   31.7213
9145    9111.0   563.265     10.4132  10.6104     0.0   31.7323
9155    9121.0   563.665     10.4138  10.6111     0.0   31.7293
9165    9131.0   564.065     10.4137  10.6109     0.0   31.7425
9175    9141.0   564.465     10.4135  10.6107     0.0   31.7336
9185    9151.0   564.865     10.4137  10.6110     0.0   31.7182
9195    9161.0   565.265     10.4136  10.6109     0.0   31.7141
9205    9171.0   565.665     10.4134  10.6107     0.0   31.7095
9215    9181.0   566.065     10.4132  10.6104     0.0   31.7118
9225    9191.0   566.465     10.4132  10.6105     0.0   31.7077
9235    9201.0   566.865     10.4135  10.6107     0.0   31.7010
9245    9211.0   567.265     10.4131  10.6103     0.0   31.6879
9255    9221.0   567.665     10.4134  10.6106     0.0   31.6861
9265    9231.0   568.065     10.4136  10.6108     0.0   31.6824
9275    9241.0   568.465     10.4140  10.6112     0.0   31.6765
9285    9251.0   568.865     10.4137  10.6109     0.0   31.6552
9295    9261.0   569.265     10.4135  10.6107     0.0   31.6480
9305    9271.0   569.665     10.4139  10.6112     0.0   31.6517
9315    9281.0   570.065     10.4138  10.6111     0.0   31.6501
9325    9291.0   570.465     10.4139  10.6111     0.0   31.6458
9335    9301.0   570.865     10.4137  10.6109     0.0   31.6217
9345    9311.0   571.265     10.4141  10.6114     0.0   31.6120
9355    9321.0   571.665     10.4138  10.6111     0.0   31.6141
9365    9331.0   572.065     10.4141  10.6114     0.0   31.5934
9375    9341.0   572.465     10.4132  10.6105     0.0   31.5879
9385    9351.0   572.865     10.4135  10.6107     0.0   31.5860
9395    9361.0   573.265     10.4130  10.6102     0.0   31.5627
9405    9371.0   573.665     10.4135  10.6107     0.0   31.5972
9415    9381.0   574.065     10.4129  10.6101     0.0   31.5952
9425    9391.0   574.465     10.4136  10.6108     0.0   31.6161
9435    9401.0   574.865     10.4138  10.6110     0.0   31.6082
9445    9411.0   575.265     10.4144  10.6116     0.0   31.5908
9455    9421.0   575.665     10.4136  10.6108     0.0   31.5755
9465    9431.0   576.065     10.4136  10.6108     0.0   31.5782
9475    9441.0   576.465     10.4137  10.6109     0.0   31.5817
9485    9451.0   576.865     10.4137  10.6110     0.0   31.5900
9495    9461.0   577.265     10.4134  10.6107     0.0   31.5922
9505    9471.0   577.665     10.4139  10.6111     0.0   31.5701
9515    9481.0   578.065     10.4141  10.6113     0.0   31.5731
9525    9491.0   578.465     10.4141  10.6113     0.0   31.5699
9535    9501.0   578.865     10.4135  10.6107     0.0   31.5579
9545    9511.0   579.265     10.4138  10.6110     0.0   31.5578
9555    9521.0   579.665     10.4138  10.6110     0.0   31.5467
9565    9531.0   580.065     10.4136  10.6109     0.0   31.5318
9575    9541.0   580.465     10.4142  10.6114     0.0   31.5313
9585    9551.0   580.865     10.4134  10.6106     0.0   31.5126
9595    9561.0   581.265     10.4139  10.6111     0.0   31.5149
9605    9571.0   581.665     10.4137  10.6110     0.0   31.5236
9615    9581.0   582.065     10.4133  10.6105     0.0   31.5210
9625    9591.0   582.465     10.4135  10.6107     0.0   31.5195
9635    9601.0   582.865     10.4135  10.6107     0.0   31.5135
9645    9611.0   583.265     10.4133  10.6106     0.0   31.5183
9655    9621.0   583.665     10.4130  10.6102     0.0   31.5147
9665    9631.0   584.065     10.4137  10.6109     0.0   31.5151
9675    9641.0   584.465     10.4140  10.6112     0.0   31.4969
9685    9651.0   584.865     10.4140  10.6112     0.0   31.4844
9695    9661.0   585.265     10.4138  10.6110     0.0   31.4835
9705    9671.0   585.665     10.4137  10.6109     0.0   31.4745
9715    9681.0   586.065     10.4135  10.6107     0.0   31.4733
9725    9691.0   586.465     10.4133  10.6105     0.0   31.4668
9735    9701.0   586.865     10.4143  10.6115     0.0   31.4575
9745    9711.0   587.265     10.4133  10.6105     0.0   31.4503
9755    9721.0   587.665     10.4137  10.6109     0.0   31.4380
9765    9731.0   588.065     10.4136  10.6109     0.0   31.4355
9775    9741.0   588.465     10.4136  10.6108     0.0   31.4307
9785    9751.0   588.865     10.4136  10.6109     0.0   31.4231
9795    9761.0   589.265     10.4141  10.6113     0.0   31.4250
9805    9771.0   589.665     10.4134  10.6107     0.0   31.4170
9815    9781.0   590.065     10.4138  10.6110     0.0   31.4145
9825    9791.0   590.465     10.4139  10.6111     0.0   31.4049
9835    9801.0   590.865     10.4139  10.6111     0.0   31.4013
9845    9811.0   591.265     10.4135  10.6107     0.0   31.3923
9855    9821.0   591.665     10.4130  10.6103     0.0   31.3942
9865    9831.0   592.065     10.4139  10.6111     0.0   31.3930
9875    9841.0   592.465     10.4136  10.6108     0.0   31.3897
9885    9851.0   592.865     10.4134  10.6107     0.0   31.3875
9895    9861.0   593.265     10.4139  10.6112     0.0   31.3840
9905    9871.0   593.665     10.4139  10.6111     0.0   31.3772
9915    9881.0   594.065     10.4138  10.6110     0.0   31.3773
9925    9891.0   594.465     10.4133  10.6106     0.0   31.3702
9935    9901.0   594.865     10.4138  10.6110     0.0   31.3638
9945    9911.0   595.265     10.4134  10.6106     0.0   31.3660
9955    9921.0   595.665     10.4137  10.6110     0.0   31.3702
9965    9931.0   596.065     10.4136  10.6109     0.0   31.3553
9975    9941.0   596.465     10.4145  10.6117     0.0   31.3408
9985    9951.0   596.865     10.4134  10.6106     0.0   31.3437
9995    9961.0   597.265     10.4139  10.6111     0.0   31.3181
10005   9971.0   597.665     10.4131  10.6103     0.0   31.3199
10015   9981.0   598.065     10.4133  10.6106     0.0   31.3245
10025   9991.0   598.465     10.4144  10.6116     0.0   31.3176
10035  10001.0   598.865     10.4141  10.6114     0.0   31.2990
10045  10011.0   599.265     10.4131  10.6103     0.0   31.3109
10055  10021.0   599.665     10.4137  10.6109     0.0   31.3190
10065  10031.0   600.065     10.4135  10.6107     0.0   31.3162
10075  10041.0   600.465     10.4140  10.6113     0.0   31.3102
10085  10051.0   600.865     10.4136  10.6108     0.0   31.2930
10095  10061.0   601.265     10.4136  10.6108     0.0   31.2869
10105  10071.0   601.665     10.4143  10.6116     0.0   31.2873
10115  10081.0   602.065     10.4146  10.6118     0.0   31.2719
10125  10091.0   602.465     10.4137  10.6109     0.0   31.2914
10135  10101.0   602.865     10.4141  10.6113     0.0   31.2716
10145  10111.0   603.265     10.4141  10.6113     0.0   31.2863
10155  10121.0   603.665     10.4134  10.6106     0.0   31.2770
10165  10131.0   604.065     10.4137  10.6109     0.0   31.2800
10175  10141.0   604.465     10.4139  10.6112     0.0   31.2724
10185  10151.0   604.865     10.4134  10.6106     0.0   31.2705
10195  10161.0   605.265     10.4145  10.6117     0.0   31.2885
10205  10171.0   605.665     10.4137  10.6109     0.0   31.2737
10215  10181.0   606.065     10.4140  10.6112     0.0   31.2685
10225  10191.0   606.465     10.4145  10.6118     0.0   31.2751
10235  10201.0   606.865     10.4142  10.6114     0.0   31.2627
10245  10211.0   607.265     10.4137  10.6109     0.0   31.2595
10255  10221.0   607.665     10.4134  10.6106     0.0   31.2497
10265  10231.0   608.065     10.4143  10.6115     0.0   31.2562
10275  10241.0   608.465     10.4137  10.6109     0.0   31.2513
10285  10251.0   608.865     10.4140  10.6112     0.0   31.2392
10295  10261.0   609.265     10.4146  10.6118     0.0   31.2277
10305  10271.0   609.665     10.4140  10.6113     0.0   31.2205
10315  10281.0   610.065     10.4135  10.6108     0.0   31.2069
10325  10291.0   610.465     10.4143  10.6115     0.0   31.2122
10335  10301.0   610.865     10.4138  10.6110     0.0   31.1920
10345  10311.0   611.265     10.4136  10.6108     0.0   31.1963
10355  10321.0   611.665     10.4141  10.6113     0.0   31.1962
10365  10331.0   612.065     10.4137  10.6109     0.0   31.1939
10375  10341.0   612.465     10.4150  10.6122     0.0   31.1926
10385  10351.0   612.865     10.4136  10.6109     0.0   31.1832
10395  10361.0   613.265     10.4138  10.6111     0.0   31.1888
10405  10371.0   613.665     10.4137  10.6109     0.0   31.1793
10415  10381.0   614.065     10.4138  10.6110     0.0   31.1778
10425  10391.0   614.465     10.4138  10.6111     0.0   31.1651
10435  10401.0   614.865     10.4135  10.6107     0.0   31.1649
10445  10411.0   615.265     10.4139  10.6111     0.0   31.1519
10455  10421.0   615.665     10.4140  10.6112     0.0   31.1484
10465  10431.0   616.065     10.4140  10.6112     0.0   31.1444
10475  10441.0   616.465     10.4137  10.6109     0.0   31.1347
10485  10451.0   616.865     10.4141  10.6113     0.0   31.1276
10495  10461.0   617.265     10.4140  10.6112     0.0   31.1329
10505  10471.0   617.665     10.4139  10.6111     0.0   31.1397
10515  10481.0   618.065     10.4135  10.6108     0.0   31.1334
10525  10491.0   618.465     10.4131  10.6104     0.0   31.1397
10535  10501.0   618.865     10.4145  10.6118     0.0   31.1290
10545  10511.0   619.265     10.4134  10.6107     0.0   31.1166
10555  10521.0   619.665     10.4141  10.6113     0.0   31.1041
10565  10531.0   620.065     10.4137  10.6110     0.0   31.1066
10575  10541.0   620.465     10.4141  10.6113     0.0   31.1238
10585  10551.0   620.865     10.4138  10.6110     0.0   31.1145
10595  10561.0   621.265     10.4144  10.6116     0.0   31.0987
10605  10571.0   621.665     10.4140  10.6112     0.0   31.0773
10615  10581.0   622.065     10.4140  10.6112     0.0   31.0722
10625  10591.0   622.465     10.4139  10.6112     0.0   31.0724
10635  10601.0   622.865     10.4139  10.6112     0.0   31.0560
10645  10611.0   623.265     10.4138  10.6110     0.0   31.0435
10655  10621.0   623.665     10.4142  10.6115     0.0   31.0636
10665  10631.0   624.065     10.4138  10.6110     0.0   31.0530
10675  10641.0   624.465     10.4140  10.6112     0.0   31.0514
10685  10651.0   624.865     10.4146  10.6118     0.0   31.0283
10695  10661.0   625.265     10.4138  10.6110     0.0   31.0296
10705  10671.0   625.665     10.4134  10.6106     0.0   31.0174
10715  10681.0   626.065     10.4139  10.6111     0.0   31.0620
10725  10691.0   626.465     10.4135  10.6108     0.0   31.0455
10735  10701.0   626.865     10.4139  10.6112     0.0   31.0462
10745  10711.0   627.265     10.4139  10.6111     0.0   31.0360
10755  10721.0   627.665     10.4142  10.6114     0.0   31.0624
10765  10731.0   628.065     10.4134  10.6106     0.0   31.0242
10775  10741.0   628.465     10.4136  10.6108     0.0   30.9985
10785  10751.0   628.865     10.4135  10.6107     0.0   31.0055
10795  10761.0   629.265     10.4137  10.6109     0.0   30.9899
10805  10771.0   629.665     10.4136  10.6108     0.0   31.0052
10815  10781.0   630.065     10.4140  10.6112     0.0   31.0075
10825  10791.0   630.465     10.4140  10.6112     0.0   30.9823
10835  10801.0   630.865     10.4137  10.6109     0.0   30.9864
10845  10811.0   631.265     10.4139  10.6111     0.0   30.9874
10855  10821.0   631.665     10.4136  10.6108     0.0   30.9781
10865  10831.0   632.065     10.4142  10.6114     0.0   30.9742
10875  10841.0   632.465     10.4139  10.6112     0.0   30.9644
10885  10851.0   632.865     10.4138  10.6110     0.0   30.9732
10895  10861.0   633.265     10.4137  10.6109     0.0   30.9725
10905  10871.0   633.665     10.4140  10.6112     0.0   30.9902
10915  10881.0   634.065     10.4142  10.6114     0.0   30.9886
10925  10891.0   634.465     10.4133  10.6105     0.0   30.9944
10935  10901.0   634.865     10.4140  10.6112     0.0   30.9693
10945  10911.0   635.265     10.4140  10.6112     0.0   30.9744
10955  10921.0   635.665     10.4139  10.6112     0.0   30.9813
10965  10931.0   636.065     10.4135  10.6107     0.0   30.9345
10975  10941.0   636.465     10.4138  10.6111     0.0   30.9412
10985  10951.0   636.865     10.4138  10.6110     0.0   30.9517
10995  10961.0   637.265     10.4136  10.6108     0.0   30.9520
11005  10971.0   637.665     10.4140  10.6112     0.0   30.9372
11015  10981.0   638.065     10.4141  10.6113     0.0   30.9258
11025  10991.0   638.465     10.4138  10.6111     0.0   30.9569
11035  11001.0   638.865     10.4134  10.6106     0.0   30.9481
11045  11011.0   639.265     10.4138  10.6111     0.0   30.9362
11055  11021.0   639.665     10.4139  10.6111     0.0   30.9375
11065  11031.0   640.065     10.4139  10.6111     0.0   30.9387
11075  11041.0   640.465     10.4142  10.6114     0.0   30.9353
11085  11051.0   640.865     10.4140  10.6112     0.0   30.9242
11095  11061.0   641.265     10.4135  10.6107     0.0   30.9331
11105  11071.0   641.665     10.4143  10.6115     0.0   30.9311
11115  11081.0   642.065     10.4137  10.6109     0.0   30.9238
11125  11091.0   642.465     10.4137  10.6109     0.0   30.9318
11135  11101.0   642.865     10.4138  10.6110     0.0   30.9274
11145  11111.0   643.265     10.4134  10.6107     0.0   30.9182
11155  11121.0   643.665     10.4139  10.6111     0.0   30.9263
11165  11131.0   644.065     10.4135  10.6107     0.0   30.9053
11175  11141.0   644.465     10.4132  10.6105     0.0   30.9155
11185  11151.0   644.865     10.4140  10.6113     0.0   30.8992
11195  11161.0   645.265     10.4137  10.6109     0.0   30.8710
11205  11171.0   645.665     10.4137  10.6109     0.0   30.8905
11215  11181.0   646.065     10.4135  10.6108     0.0   30.8732
11225  11191.0   646.465     10.4136  10.6109     0.0   30.8850
11235  11201.0   646.865     10.4140  10.6112     0.0   30.8619
11245  11211.0   647.265     10.4140  10.6112     0.0   30.8545
11255  11221.0   647.665     10.4139  10.6112     0.0   30.8460
11265  11231.0   648.065     10.4138  10.6110     0.0   30.8503
11275  11241.0   648.465     10.4138  10.6110     0.0   30.8567
11285  11251.0   648.865     10.4139  10.6111     0.0   30.8517
11295  11261.0   649.265     10.4136  10.6109     0.0   30.8423
11305  11271.0   649.665     10.4139  10.6112     0.0   30.8508
11315  11281.0   650.065     10.4141  10.6113     0.0   30.8441
11325  11291.0   650.465     10.4139  10.6111     0.0   30.8362
11335  11301.0   650.865     10.4138  10.6111     0.0   30.8460
11345  11311.0   651.265     10.4138  10.6111     0.0   30.8429
11355  11321.0   651.665     10.4141  10.6113     0.0   30.8441
11365  11331.0   652.065     10.4141  10.6113     0.0   30.8358
11375  11341.0   652.465     10.4139  10.6112     0.0   30.8366
11385  11351.0   652.865     10.4139  10.6111     0.0   30.8247
11395  11361.0   653.265     10.4140  10.6112     0.0   30.8138
11405  11371.0   653.665     10.4141  10.6113     0.0   30.8309
11415  11381.0   654.065     10.4144  10.6116     0.0   30.8294
11432  11391.0   654.505     10.4230  10.6202     0.0   31.0371
11442  11401.0   654.905     10.4360  10.6332     0.0   31.4046
11452  11411.0   655.305     10.4486  10.6458     0.0   31.7142
11462  11421.0   655.705     10.4624  10.6596     0.0   32.0688
11472  11431.0   656.105     10.4762  10.6734     0.0   32.3816
11482  11441.0   656.505     10.4894  10.6866     0.0   32.6649
11492  11451.0   656.905     10.5027  10.7000     0.0   32.9694
11502  11461.0   657.305     10.5161  10.7133     0.0   33.2272
11512  11471.0   657.705     10.5291  10.7263     0.0   33.4819
11522  11481.0   658.105     10.5429  10.7401     0.0   33.7430
11532  11491.0   658.505     10.5560  10.7533     0.0   33.9985
11542  11501.0   658.905     10.5694  10.7667     0.0   34.2472
11552  11511.0   659.305     10.5818  10.7790     0.0   34.4596
11562  11521.0   659.705     10.5959  10.7931     0.0   34.7060
11572  11531.0   660.105     10.6088  10.8060     0.0   34.9255
11582  11541.0   660.505     10.6228  10.8200     0.0   35.1427
11592  11551.0   660.905     10.6355  10.8327     0.0   35.3473
11602  11561.0   661.305     10.6490  10.8462     0.0   35.5613
11612  11571.0   661.705     10.6628  10.8600     0.0   35.7607
11622  11581.0   662.105     10.6762  10.8734     0.0   35.9529
11632  11591.0   662.505     10.6893  10.8865     0.0   36.1431
11642  11601.0   662.905     10.7021  10.8993     0.0   36.3367
11652  11611.0   663.305     10.7156  10.9128     0.0   36.5236
11662  11621.0   663.705     10.7296  10.9268     0.0   36.6814
11672  11631.0   664.105     10.7427  10.9399     0.0   36.8422
11682  11641.0   664.505     10.7558  10.9530     0.0   37.0114
11692  11651.0   664.905     10.7688  10.9661     0.0   37.1568
11702  11661.0   665.305     10.7823  10.9795     0.0   37.3089
11712  11671.0   665.705     10.7965  10.9937     0.0   37.4726
11722  11681.0   666.105     10.8090  11.0063     0.0   37.6207
11732  11691.0   666.505     10.8221  11.0193     0.0   37.7647
11742  11701.0   666.905     10.8355  11.0327     0.0   37.9004
11752  11711.0   667.305     10.8494  11.0467     0.0   38.0438
11762  11721.0   667.705     10.8624  11.0596     0.0   38.1911
11772  11731.0   668.105     10.8760  11.0733     0.0   38.3152
11782  11741.0   668.505     10.8893  11.0865     0.0   38.4419
11792  11751.0   668.905     10.9024  11.0996     0.0   38.5667
11802  11761.0   669.305     10.9161  11.1133     0.0   38.6840
11812  11771.0   669.705     10.9293  11.1266     0.0   38.8140
11822  11781.0   670.105     10.9425  11.1397     0.0   38.9571
11832  11791.0   670.505     10.9554  11.1526     0.0   39.0519
11842  11801.0   670.905     10.9695  11.1668     0.0   39.1801
11852  11811.0   671.305     10.9825  11.1797     0.0   39.2866
11862  11821.0   671.705     10.9959  11.1931     0.0   39.4050
11872  11831.0   672.105     11.0091  11.2064     0.0   39.5051
11882  11841.0   672.505     11.0226  11.2199     0.0   39.6144
11892  11851.0   672.905     11.0359  11.2331     0.0   39.7161
11902  11861.0   673.305     11.0490  11.2463     0.0   39.8351
11912  11871.0   673.705     11.0625  11.2597     0.0   39.9370
11922  11881.0   674.105     11.0754  11.2726     0.0   40.0459
11932  11891.0   674.505     11.0893  11.2865     0.0   40.1428
11942  11901.0   674.905     11.1020  11.2992     0.0   40.2260
11952  11911.0   675.305     11.1155  11.3127     0.0   40.3348
11962  11921.0   675.705     11.1288  11.3261     0.0   40.4247
11972  11931.0   676.105     11.1421  11.3394     0.0   40.5208
11982  11941.0   676.505     11.1554  11.3526     0.0   40.6020
11992  11951.0   676.905     11.1690  11.3662     0.0   40.7165
12002  11961.0   677.305     11.1826  11.3798     0.0   40.7956
12012  11971.0   677.705     11.1960  11.3932     0.0   40.8843
12022  11981.0   678.105     11.2097  11.4069     0.0   40.9735
12032  11991.0   678.505     11.2224  11.4196     0.0   41.0297
12042  12001.0   678.905     11.2355  11.4327     0.0   41.1192
12052  12011.0   679.305     11.2489  11.4462     0.0   41.2002
12062  12021.0   679.705     11.2625  11.4597     0.0   41.2655
12072  12031.0   680.105     11.2760  11.4733     0.0   41.3533
12082  12041.0   680.505     11.2894  11.4866     0.0   41.4525
12092  12051.0   680.905     11.3026  11.4998     0.0   41.5165
12102  12061.0   681.305     11.3157  11.5129     0.0   41.5745
12112  12071.0   681.705     11.3291  11.5263     0.0   41.6412
12122  12081.0   682.105     11.3421  11.5393     0.0   41.7166
12132  12091.0   682.505     11.3559  11.5532     0.0   41.7946
12142  12101.0   682.905     11.3688  11.5660     0.0   41.8476
12152  12111.0   683.305     11.3824  11.5797     0.0   41.9067
12162  12121.0   683.705     11.3956  11.5929     0.0   41.9597
12172  12131.0   684.105     11.4092  11.6064     0.0   42.0611
12182  12141.0   684.505     11.4222  11.6194     0.0   42.1240
12192  12151.0   684.905     11.4360  11.6332     0.0   42.1680
12202  12161.0   685.305     11.4481  11.6453     0.0   42.1932
12212  12171.0   685.705     11.4624  11.6596     0.0   42.2768
12222  12181.0   686.105     11.4754  11.6726     0.0   42.3314
12232  12191.0   686.505     11.4886  11.6858     0.0   42.3692
12242  12201.0   686.905     11.5021  11.6993     0.0   42.4244
12252  12211.0   687.305     11.5157  11.7129     0.0   42.4727
12262  12221.0   687.705     11.5288  11.7261     0.0   42.5435
12272  12231.0   688.105     11.5422  11.7394     0.0   42.6033
12282  12241.0   688.505     11.5556  11.7529     0.0   42.6298
12292  12251.0   688.905     11.5689  11.7661     0.0   42.6929
12302  12261.0   689.305     11.5818  11.7790     0.0   42.7182
12312  12271.0   689.705     11.5960  11.7933     0.0   42.7659
12322  12281.0   690.105     11.6089  11.8061     0.0   42.8204
12332  12291.0   690.505     11.6222  11.8195     0.0   42.8612
12342  12301.0   690.905     11.6354  11.8326     0.0   42.9063
12352  12311.0   691.305     11.6491  11.8463     0.0   42.9485
12362  12321.0   691.705     11.6623  11.8596     0.0   42.9755
12372  12331.0   692.105     11.6750  11.8723     0.0   43.0195
12382  12341.0   692.505     11.6888  11.8861     0.0   43.0669
12392  12351.0   692.905     11.7021  11.8993     0.0   43.1027
12402  12361.0   693.305     11.7160  11.9132     0.0   43.1328
12412  12371.0   693.705     11.7287  11.9259     0.0   43.1516
12422  12381.0   694.105     11.7423  11.9395     0.0   43.1986
12432  12391.0   694.505     11.7555  11.9528     0.0   43.2514
12442  12401.0   694.905     11.7691  11.9663     0.0   43.3006
12452  12411.0   695.305     11.7827  11.9799     0.0   43.3183
12462  12421.0   695.705     11.7953  11.9926     0.0   43.3639
12472  12431.0   696.105     11.8089  12.0061     0.0   43.4116
12482  12441.0   696.505     11.8227  12.0199     0.0   43.4364
12492  12451.0   696.905     11.8357  12.0329     0.0   43.4807
12502  12461.0   697.305     11.8487  12.0459     0.0   43.5089
12512  12471.0   697.705     11.8624  12.0597     0.0   43.5510
12522  12481.0   698.105     11.8752  12.0725     0.0   43.5922
12532  12491.0   698.505     11.8891  12.0864     0.0   43.6237
12542  12501.0   698.905     11.9019  12.0991     0.0   43.6573
12552  12511.0   699.305     11.9157  12.1129     0.0   43.6771
12562  12521.0   699.705     11.9288  12.1260     0.0   43.7055
12572  12531.0   700.105     11.9423  12.1395     0.0   43.7524
12582  12541.0   700.505     11.9554  12.1526     0.0   43.7660
12592  12551.0   700.905     11.9692  12.1665     0.0   43.8083
12602  12561.0   701.305     11.9822  12.1794     0.0   43.8516
12612  12571.0   701.705     11.9956  12.1928     0.0   43.8840
12622  12581.0   702.105     12.0095  12.2067     0.0   43.9059
12632  12591.0   702.505     12.0220  12.2192     0.0   43.9292
12642  12601.0   702.905     12.0356  12.2329     0.0   43.9698
12652  12611.0   703.305     12.0485  12.2457     0.0   44.0027
12662  12621.0   703.705     12.0623  12.2596     0.0   44.0353
12672  12631.0   704.105     12.0759  12.2731     0.0   44.0583
12682  12641.0   704.505     12.0886  12.2858     0.0   44.0821
12692  12651.0   704.905     12.1024  12.2996     0.0   44.1244
12702  12661.0   705.305     12.1154  12.3126     0.0   44.1591
12712  12671.0   705.705     12.1291  12.3263     0.0   44.1778
12722  12681.0   706.105     12.1426  12.3398     0.0   44.2227
12732  12691.0   706.505     12.1562  12.3534     0.0   44.2420
12742  12701.0   706.905     12.1694  12.3666     0.0   44.2950
12752  12711.0   707.305     12.1823  12.3795     0.0   44.3200
12762  12721.0   707.705     12.1956  12.3929     0.0   44.3343
12772  12731.0   708.105     12.2093  12.4066     0.0   44.3760
12782  12741.0   708.505     12.2221  12.4193     0.0   44.4014
12792  12751.0   708.905     12.2359  12.4331     0.0   44.4206
12802  12761.0   709.305     12.2493  12.4465     0.0   44.4356
12812  12771.0   709.705     12.2626  12.4598     0.0   44.4782
12822  12781.0   710.105     12.2756  12.4728     0.0   44.5101
12832  12791.0   710.505     12.2894  12.4866     0.0   44.5208
12842  12801.0   710.905     12.3027  12.4999     0.0   44.5707
12852  12811.0   711.305     12.3161  12.5134     0.0   44.5751
12862  12821.0   711.705     12.3286  12.5258     0.0   44.6167
12872  12831.0   712.105     12.3422  12.5394     0.0   44.6444
12882  12841.0   712.505     12.3564  12.5536     0.0   44.6548
12892  12851.0   712.905     12.3687  12.5659     0.0   44.6876
12902  12861.0   713.305     12.3827  12.5800     0.0   44.6941
12912  12871.0   713.705     12.3949  12.5921     0.0   44.7022
12922  12881.0   714.105     12.4090  12.6062     0.0   44.7392
12932  12891.0   714.505     12.4228  12.6200     0.0   44.7754
12942  12901.0   714.905     12.4352  12.6324     0.0   44.7855
12952  12911.0   715.305     12.4490  12.6462     0.0   44.8253
12962  12921.0   715.705     12.4625  12.6597     0.0   44.8348
12972  12931.0   716.105     12.4761  12.6733     0.0   44.8607
12982  12941.0   716.505     12.4890  12.6862     0.0   44.8960
12992  12951.0   716.905     12.5021  12.6993     0.0   44.9286
13002  12961.0   717.305     12.5153  12.7126     0.0   44.9258
13012  12971.0   717.705     12.5286  12.7259     0.0   44.9579
13022  12981.0   718.105     12.5419  12.7392     0.0   44.9780
13038  12991.0   718.490     12.5362  12.7334     0.0   44.5401
13048  13001.0   718.890     12.5344  12.7316     0.0   44.3961
13058  13011.0   719.290     12.5342  12.7314     0.0   44.3477
13068  13021.0   719.690     12.5344  12.7316     0.0   44.2553
13078  13031.0   720.090     12.5347  12.7319     0.0   44.2210
13088  13041.0   720.490     12.5348  12.7320     0.0   44.1374
13098  13051.0   720.890     12.5344  12.7316     0.0   44.0979
13108  13061.0   721.290     12.5349  12.7321     0.0   44.0509
13118  13071.0   721.690     12.5356  12.7328     0.0   43.9932
13128  13081.0   722.090     12.5345  12.7317     0.0   43.9490
13138  13091.0   722.490     12.5344  12.7316     0.0   43.9117
13148  13101.0   722.890     12.5345  12.7318     0.0   43.8802
13158  13111.0   723.290     12.5339  12.7311     0.0   43.8426
13169  13121.0   723.690     12.5344  12.7316     0.0   43.7993
13179  13131.0   724.090     12.5350  12.7322     0.0   43.7739
13189  13141.0   724.490     12.5348  12.7321     0.0   43.7362
13199  13151.0   724.890     12.5354  12.7326     0.0   43.7098
13209  13161.0   725.290     12.5347  12.7320     0.0   43.6823
13219  13171.0   725.690     12.5344  12.7317     0.0   43.6557
13229  13181.0   726.090     12.5351  12.7323     0.0   43.6336
13239  13191.0   726.490     12.5343  12.7315     0.0   43.6058
13249  13201.0   726.890     12.5346  12.7319     0.0   43.5761
13259  13211.0   727.290     12.5345  12.7318     0.0   43.5522
13269  13221.0   727.690     12.5345  12.7317     0.0   43.5280
13279  13231.0   728.090     12.5342  12.7314     0.0   43.4999
13289  13241.0   728.490     12.5349  12.7321     0.0   43.4831
13299  13251.0   728.890     12.5338  12.7310     0.0   43.4700
13309  13261.0   729.290     12.5346  12.7318     0.0   43.4535
13319  13271.0   729.690     12.5348  12.7320     0.0   43.4267
13329  13281.0   730.090     12.5345  12.7318     0.0   43.3970
13339  13291.0   730.490     12.5342  12.7314     0.0   43.3772
13349  13301.0   730.890     12.5343  12.7316     0.0   43.3395
13359  13311.0   731.290     12.5356  12.7328     0.0   43.3469
13369  13321.0   731.690     12.5351  12.7324     0.0   43.3167
13379  13331.0   732.090     12.5344  12.7316     0.0   43.3087
13389  13341.0   732.490     12.5348  12.7321     0.0   43.2899
13399  13351.0   732.890     12.5347  12.7320     0.0   43.2716
13409  13361.0   733.290     12.5345  12.7317     0.0   43.2502
13419  13371.0   733.690     12.5342  12.7315     0.0   43.2297
13429  13381.0   734.090     12.5341  12.7314     0.0   43.2215
13439  13391.0   734.490     12.5343  12.7316     0.0   43.1948
13449  13401.0   734.890     12.5343  12.7315     0.0   43.1905
13459  13411.0   735.290     12.5341  12.7314     0.0   43.1782
13469  13421.0   735.690     12.5350  12.7322     0.0   43.1596
13479  13431.0   736.090     12.5346  12.7318     0.0   43.1623
13489  13441.0   736.490     12.5344  12.7316     0.0   43.1463
13499  13451.0   736.890     12.5344  12.7316     0.0   43.1139
13509  13461.0   737.290     12.5347  12.7319     0.0   43.1330
13519  13471.0   737.690     12.5351  12.7323     0.0   43.1315
13529  13481.0   738.090     12.5342  12.7314     0.0   43.1061
13539  13491.0   738.490     12.5345  12.7317     0.0   43.0953
13549  13501.0   738.890     12.5349  12.7321     0.0   43.0685
13559  13511.0   739.290     12.5345  12.7318     0.0   43.0591
13569  13521.0   739.690     12.5342  12.7314     0.0   43.0584
13579  13531.0   740.090     12.5354  12.7326     0.0   43.0394
13589  13541.0   740.490     12.5343  12.7315     0.0   43.0273
